math score,reading score,writing score
0.417910447761194,0.4411764705882353,0.3333333333333333
0.3283582089552239,0.5588235294117647,0.43478260869565216
0.7014925373134329,0.7058823529411765,0.6956521739130435
0.44776119402985076,0.4117647058823529,0.3333333333333333
0.6865671641791045,0.6911764705882353,0.8115942028985508
0.6119402985074627,0.6764705882352942,0.5942028985507246
0.19402985074626866,0.38235294117647056,0.4782608695652174
0.582089552238806,0.8235294117647058,0.8840579710144928
0.373134328358209,0.47058823529411764,0.4782608695652174
0.208955223880597,0.2647058823529412,0.2318840579710145
0.5223880597014925,0.6764705882352942,0.7681159420289855
0.5223880597014925,0.5735294117647058,0.5217391304347826
0.47761194029850745,0.6323529411764706,0.5362318840579711
0.2537313432835821,0.3235294117647059,0.2898550724637681
0.22388059701492538,0.5735294117647058,0.5362318840579711
0.373134328358209,0.4117647058823529,0.4782608695652174
0.5671641791044776,0.6176470588235294,0.5362318840579711
0.373134328358209,0.29411764705882354,0.2463768115942029
0.4925373134328358,0.8529411764705882,0.7536231884057971
0.16417910447761194,0.3088235294117647,0.17391304347826086
0.26865671641791045,0.45588235294117646,0.5072463768115942
0.6716417910447762,0.75,0.6666666666666666
0.582089552238806,0.5735294117647058,0.4927536231884058
0.40298507462686567,0.47058823529411764,0.5217391304347826
0.3283582089552239,0.4264705882352941,0.42028985507246375
0.4626865671641791,0.5147058823529411,0.4782608695652174
0.3582089552238806,0.47058823529411764,0.42028985507246375
0.5522388059701493,0.6323529411764706,0.6231884057971014
0.7611940298507462,0.5882352941176471,0.6521739130434783
0.4925373134328358,0.5735294117647058,0.6521739130434783
0.34328358208955223,0.4852941176470588,0.6086956521739131
0.3880597014925373,0.3088235294117647,0.36231884057971014
0.8059701492537313,0.8382352941176471,0.7681159420289855
0.5970149253731343,0.6323529411764706,0.4782608695652174
0.7761194029850746,0.8676470588235294,0.8405797101449275
0.23880597014925373,0.3235294117647059,0.15942028985507245
0.7313432835820896,0.8088235294117647,0.855072463768116
0.7014925373134329,0.8529411764705882,0.855072463768116
0.22388059701492538,0.27941176470588236,0.17391304347826086
0.7761194029850746,0.75,0.9130434782608695
0.5522388059701493,0.6764705882352942,0.6521739130434783
0.835820895522388,0.7647058823529411,0.7246376811594203
0.582089552238806,0.7941176470588235,0.6956521739130435
0.7014925373134329,0.7941176470588235,0.8115942028985508
0.14925373134328357,0.36764705882352944,0.2753623188405797
0.31343283582089554,0.4264705882352941,0.43478260869565216
0.7313432835820896,0.7352941176470589,0.6811594202898551
0.6119402985074627,0.7058823529411765,0.6811594202898551
0.44776119402985076,0.4411764705882353,0.4782608695652174
0.208955223880597,0.35294117647058826,0.2898550724637681
0.5074626865671642,0.38235294117647056,0.36231884057971014
0.3582089552238806,0.39705882352941174,0.3333333333333333
0.4626865671641791,0.6764705882352942,0.7536231884057971
0.7761194029850746,1.0,1.0
0.5522388059701493,0.7058823529411765,0.7971014492753623
0.8507462686567164,0.6029411764705882,0.7536231884057971
0.29850746268656714,0.5588235294117647,0.5507246376811594
0.6119402985074627,0.6029411764705882,0.6376811594202898
0.417910447761194,0.5735294117647058,0.5217391304347826
0.3283582089552239,0.6176470588235294,0.6086956521739131
0.47761194029850745,0.45588235294117646,0.5072463768115942
0.6567164179104478,0.6617647058823529,0.6956521739130435
0.6119402985074627,0.4264705882352941,0.36231884057971014
0.9104477611940298,0.8823529411764706,0.782608695652174
0.31343283582089554,0.47058823529411764,0.5362318840579711
0.2835820895522388,0.25,0.17391304347826086
0.5970149253731343,0.6323529411764706,0.5797101449275363
0.7164179104477612,0.5882352941176471,0.391304347826087
0.43283582089552236,0.6323529411764706,0.5942028985507246
0.3283582089552239,0.4117647058823529,0.43478260869565216
0.3283582089552239,0.4264705882352941,0.43478260869565216
0.417910447761194,0.4411764705882353,0.43478260869565216
0.6268656716417911,0.5588235294117647,0.4782608695652174
0.6865671641791045,0.4852941176470588,0.4057971014492754
0.5522388059701493,0.5588235294117647,0.5362318840579711
0.582089552238806,0.4852941176470588,0.4057971014492754
0.07462686567164178,0.20588235294117646,0.028985507246376812
0.3582089552238806,0.5735294117647058,0.463768115942029
0.6417910447761194,0.5735294117647058,0.5652173913043478
0.1791044776119403,0.19117647058823528,0.10144927536231885
0.6567164179104478,0.6029411764705882,0.6231884057971014
0.6716417910447762,0.75,0.6811594202898551
0.44776119402985076,0.4852941176470588,0.5072463768115942
0.746268656716418,0.5588235294117647,0.6086956521739131
0.3283582089552239,0.29411764705882354,0.2318840579710145
0.8208955223880597,0.6764705882352942,0.6521739130434783
0.7313432835820896,0.75,0.782608695652174
0.7910447761194029,0.5735294117647058,0.5797101449275363
0.417910447761194,0.6176470588235294,0.5942028985507246
0.6716417910447762,0.7794117647058824,0.8985507246376812
0.5074626865671642,0.45588235294117646,0.5072463768115942
0.746268656716418,0.8088235294117647,0.7536231884057971
0.5223880597014925,0.6176470588235294,0.5507246376811594
0.29850746268656714,0.29411764705882354,0.18840579710144928
0.8656716417910447,0.8235294117647058,0.855072463768116
0.5074626865671642,0.5,0.5072463768115942
0.29850746268656714,0.47058823529411764,0.4492753623188406
0.7910447761194029,1.0,1.0
0.6268656716417911,0.5588235294117647,0.43478260869565216
0.3283582089552239,0.08823529411764706,0.057971014492753624
0.8955223880597015,0.7941176470588235,0.927536231884058
0.43283582089552236,0.5735294117647058,0.5072463768115942
0.746268656716418,0.6470588235294118,0.5797101449275363
0.5970149253731343,0.5882352941176471,0.4782608695652174
0.3582089552238806,0.29411764705882354,0.3188405797101449
0.5522388059701493,0.6323529411764706,0.6376811594202898
0.3283582089552239,0.4411764705882353,0.4782608695652174
0.47761194029850745,0.35294117647058826,0.2898550724637681
0.6417910447761194,0.7794117647058824,0.8260869565217391
0.3880597014925373,0.22058823529411764,0.21739130434782608
0.6119402985074627,0.6029411764705882,0.6666666666666666
0.47761194029850745,0.39705882352941174,0.42028985507246375
0.835820895522388,0.8088235294117647,0.8405797101449275
0.5671641791044776,0.7352941176470589,0.7391304347826086
0.44776119402985076,0.5441176470588235,0.4057971014492754
0.3582089552238806,0.3382352941176471,0.42028985507246375
0.34328358208955223,0.5147058823529411,0.36231884057971014
0.23880597014925373,0.17647058823529413,0.14492753623188406
0.5373134328358209,0.6029411764705882,0.5797101449275363
0.23880597014925373,0.4411764705882353,0.42028985507246375
0.5074626865671642,0.4411764705882353,0.391304347826087
0.6119402985074627,0.7794117647058824,0.7391304347826086
0.208955223880597,0.5147058823529411,0.463768115942029
0.44776119402985076,0.45588235294117646,0.5507246376811594
0.5970149253731343,0.27941176470588236,0.3188405797101449
0.8656716417910447,0.9117647058823529,0.9420289855072463
0.7014925373134329,0.8088235294117647,0.6956521739130435
0.4925373134328358,0.6029411764705882,0.5362318840579711
0.2835820895522388,0.23529411764705882,0.17391304347826086
0.47761194029850745,0.5735294117647058,0.4927536231884058
0.746268656716418,0.6323529411764706,0.5797101449275363
0.7014925373134329,0.7794117647058824,0.6811594202898551
0.5223880597014925,0.5294117647058824,0.4057971014492754
0.5223880597014925,0.6029411764705882,0.5362318840579711
0.43283582089552236,0.16176470588235295,0.2028985507246377
0.6417910447761194,0.8235294117647058,0.7681159420289855
0.6567164179104478,0.6911764705882353,0.7536231884057971
0.746268656716418,0.7205882352941176,0.7536231884057971
0.5671641791044776,0.6764705882352942,0.7391304347826086
0.7910447761194029,0.8676470588235294,0.8405797101449275
0.8955223880597015,0.9411764705882353,0.9420289855072463
0.40298507462686567,0.47058823529411764,0.42028985507246375
0.3582089552238806,0.35294117647058826,0.391304347826087
0.7611940298507462,0.6911764705882353,0.6231884057971014
0.4925373134328358,0.5735294117647058,0.6376811594202898
0.7761194029850746,0.5441176470588235,0.6231884057971014
0.3582089552238806,0.5294117647058824,0.6521739130434783
0.11940298507462686,0.25,0.2608695652173913
0.6268656716417911,0.6470588235294118,0.6521739130434783
0.47761194029850745,0.45588235294117646,0.42028985507246375
0.6716417910447762,0.4852941176470588,0.42028985507246375
0.5671641791044776,0.47058823529411764,0.5072463768115942
0.7910447761194029,0.8823529411764706,0.8985507246376812
0.835820895522388,0.7647058823529411,0.7246376811594203
0.29850746268656714,0.47058823529411764,0.463768115942029
0.8059701492537313,0.8088235294117647,0.8840579710144928
0.5671641791044776,0.36764705882352944,0.4057971014492754
0.6567164179104478,0.7058823529411765,0.5942028985507246
0.14925373134328357,0.23529411764705882,0.3188405797101449
0.8208955223880597,0.8676470588235294,0.7971014492753623
0.7910447761194029,0.6470588235294118,0.463768115942029
0.1791044776119403,0.35294117647058826,0.34782608695652173
0.5373134328358209,0.35294117647058826,0.37681159420289856
0.47761194029850745,0.5588235294117647,0.5942028985507246
0.7164179104477612,0.6911764705882353,0.5797101449275363
0.8507462686567164,0.8235294117647058,0.7971014492753623
0.6716417910447762,0.5882352941176471,0.5797101449275363
0.5671641791044776,0.6911764705882353,0.8405797101449275
0.6268656716417911,0.7058823529411765,0.5942028985507246
0.5522388059701493,0.4117647058823529,0.36231884057971014
0.31343283582089554,0.29411764705882354,0.2463768115942029
0.23880597014925373,0.058823529411764705,0.014492753623188406
0.7014925373134329,0.7352941176470589,0.7391304347826086
0.6716417910447762,0.8382352941176471,0.8985507246376812
0.835820895522388,0.6617647058823529,0.7391304347826086
0.47761194029850745,0.75,0.7391304347826086
0.6716417910447762,0.6176470588235294,0.5797101449275363
0.5373134328358209,0.7794117647058824,0.6811594202898551
0.23880597014925373,0.22058823529411764,0.2463768115942029
0.2537313432835821,0.47058823529411764,0.5072463768115942
0.6865671641791045,0.6470588235294118,0.5797101449275363
0.835820895522388,0.8823529411764706,0.9565217391304348
0.22388059701492538,0.4264705882352941,0.4057971014492754
0.44776119402985076,0.5147058823529411,0.5797101449275363
0.8208955223880597,1.0,0.8260869565217391
0.4925373134328358,0.6029411764705882,0.6086956521739131
0.1791044776119403,0.39705882352941174,0.36231884057971014
0.43283582089552236,0.6764705882352942,0.6086956521739131
0.6119402985074627,0.7058823529411765,0.7971014492753623
0.7313432835820896,0.8088235294117647,0.855072463768116
0.746268656716418,0.45588235294117646,0.463768115942029
0.40298507462686567,0.5882352941176471,0.6521739130434783
0.4925373134328358,0.6029411764705882,0.5942028985507246
0.6417910447761194,0.5,0.5362318840579711
0.6268656716417911,0.6176470588235294,0.6521739130434783
